productID,price_usd,is_lab,carat,depth_pct,table_pct,color_id,color_name,cut_id,cut_name,clarity_id,clarity_name,lab_cert,fluorescence,symmetry,polish,shape
27692481,200,False,0.3,59.8,61.0,8,K,2,Excellent,7,SI1,IGI,NN,VG,EX,round
27692480,200,False,0.3,61.3,56.0,8,K,3,Very Good,7,SI1,IGI,NN,VG,VG,round
27459510,200,False,0.34,63.5,58.0,8,K,2,Excellent,7,SI1,IGI,S,EX,EX,round
27459520,200,False,0.3,62.9,54.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28034096,200,False,0.3,61.5,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25640198,210,False,0.33,62.2,60.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689597,210,False,0.3,62.0,60.0,8,K,3,Very Good,5,VS1,IGI,NN,VG,VG,round
27457622,210,False,0.33,62.0,58.0,7,J,2,Excellent,7,SI1,IGI,S,VG,VG,round
28546488,210,False,0.3,61.8,60.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28034092,210,False,0.3,63.1,56.0,8,K,2,Excellent,7,SI1,IGI,NN,VG,VG,round
27491350,220,False,0.31,62.2,56.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27690126,220,False,0.31,62.8,56.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27690156,220,False,0.35,62.8,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
26623709,220,False,0.31,61.0,58.0,8,K,2,Excellent,6,VS2,IGI,SLT,EX,EX,round
27458589,220,False,0.3,62.7,59.0,8,K,2,Excellent,5,VS1,IGI,SLT,EX,EX,round
27459512,220,False,0.3,61.0,61.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459517,220,False,0.31,62.2,57.0,8,K,2,Excellent,6,VS2,IGI,S,EX,EX,round
27459513,220,False,0.3,60.7,58.0,8,K,2,Excellent,6,VS2,IGI,SLT,EX,EX,round
27014891,220,False,0.35,62.3,58.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27707840,220,False,0.3,63.1,57.0,8,K,3,Very Good,7,SI1,IGI,SLT,VG,EX,round
27722495,220,False,0.3,61.6,58.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28040810,220,False,0.32,62.1,58.0,8,K,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
28034077,220,False,0.35,61.1,58.0,8,K,2,Excellent,6,VS2,IGI,NN,VG,VG,round
28034085,220,False,0.37,58.8,61.0,8,K,3,Very Good,7,SI1,IGI,NN,EX,EX,round
28034093,220,False,0.35,61.0,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,VG,round
18877128,230,False,0.37,60.9,58.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
21887560,230,False,0.4,61.4,58.0,8,K,2,Excellent,7,SI1,IGI,NN,VG,EX,round
24319422,230,False,0.31,60.6,58.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
24265808,230,False,0.38,61.6,54.0,7,J,2,Excellent,7,SI1,IGI,NN,VG,EX,round
27533853,230,False,0.3,61.5,59.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27692469,230,False,0.32,62.9,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26622026,230,False,0.31,62.2,57.0,7,J,2,Excellent,2,IF,IGI,SLT,EX,EX,round
27459545,230,False,0.36,63.2,57.0,8,K,3,Very Good,7,SI1,IGI,NN,EX,EX,round
27667240,230,False,0.3,62.1,57.0,8,K,1,Ideal,7,SI1,IGI,NN,EX,EX,round
27658949,230,False,0.3,61.3,60.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27661411,230,False,0.31,62.6,58.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27707819,230,False,0.31,60.8,57.0,8,K,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
27707828,230,False,0.3,60.7,59.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27707814,230,False,0.3,60.8,59.0,8,K,1,Ideal,5,VS1,IGI,NN,EX,EX,round
27722377,230,False,0.36,59.6,60.0,8,K,2,Excellent,7,SI1,IGI,NN,VG,VG,round
28546490,230,False,0.34,62.8,52.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
28034082,230,False,0.35,59.6,61.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
28043367,230,False,0.4,62.8,54.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28043378,230,False,0.4,62.6,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,VG,round
19183690,240,False,0.34,60.2,62.0,8,K,3,Very Good,7,SI1,GIA,M,EX,VG,round
16688562,240,False,0.3,64.5,56.0,2,E,3,Very Good,9,I1,GIA,NN,VG,EX,round
25640142,240,False,0.4,63.7,57.0,8,K,2,Excellent,7,SI1,IGI,NN,VG,EX,round
25639881,240,False,0.31,61.1,58.0,7,J,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
25613942,240,False,0.3,58.2,60.0,7,J,2,Excellent,6,VS2,IGI,SLT,EX,EX,round
25721956,240,False,0.32,62.8,56.0,8,K,2,Excellent,5,VS1,IGI,SLT,EX,EX,round
24170831,240,False,0.4,60.8,58.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
24453222,240,False,0.4,60.7,60.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
24453280,240,False,0.3,61.6,60.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
24453250,240,False,0.4,62.9,55.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
24453400,240,False,0.31,62.9,55.0,7,J,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
24453596,240,False,0.41,62.4,57.0,8,K,2,Excellent,7,SI1,IGI,SLT,EX,VG,round
24499703,240,False,0.41,63.6,56.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,VG,round
24499665,240,False,0.34,63.1,56.0,7,J,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
24994324,240,False,0.3,63.9,59.0,8,K,3,Very Good,7,SI1,GIA,NN,VG,EX,round
25978074,240,False,0.33,62.6,61.0,6,I,3,Very Good,7,SI1,IGI,NN,EX,EX,round
25978703,240,False,0.33,59.6,59.0,7,J,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
27689609,240,False,0.34,59.8,60.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27692681,240,False,0.3,63.4,56.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26622960,240,False,0.3,61.7,59.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,EX,round
26622268,240,False,0.4,62.1,59.0,8,K,2,Excellent,7,SI1,IGI,SLT,VG,VG,round
26621990,240,False,0.3,62.3,57.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,VG,round
26622263,240,False,0.37,62.8,57.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,VG,round
26622264,240,False,0.4,60.7,59.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,VG,round
27459775,240,False,0.3,58.7,60.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,EX,round
27458828,240,False,0.4,62.2,56.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458253,240,False,0.32,62.8,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458027,240,False,0.3,63.3,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458257,240,False,0.32,62.9,56.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459347,240,False,0.3,60.4,61.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459619,240,False,0.3,61.8,56.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459618,240,False,0.3,62.7,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459564,240,False,0.3,61.1,58.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459624,240,False,0.3,63.5,57.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27658946,240,False,0.33,62.9,56.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27659072,240,False,0.31,62.1,58.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27659063,240,False,0.31,62.3,58.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27661407,240,False,0.32,63.2,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27661509,240,False,0.3,62.9,57.0,7,J,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
26124448,240,False,0.3,64.5,57.0,7,J,3,Very Good,9,I1,GIA,NN,VG,EX,round
27015298,240,False,0.4,61.4,60.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015947,240,False,0.3,63.3,55.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,EX,round
27753887,240,False,0.31,63.4,56.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27707781,240,False,0.3,62.7,57.0,7,J,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
27707847,240,False,0.31,62.0,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27722395,240,False,0.34,62.5,57.0,7,J,2,Excellent,7,SI1,IGI,NN,VG,VG,round
28546729,240,False,0.33,62.1,57.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28546489,240,False,0.35,61.5,58.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
28034014,240,False,0.3,60.3,57.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28034012,240,False,0.3,61.3,60.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28043014,240,False,0.3,62.6,59.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,VG,round
28043011,240,False,0.3,60.9,60.0,6,I,3,Very Good,7,SI1,IGI,NN,EX,EX,round
28043368,240,False,0.43,62.8,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28043370,240,False,0.4,62.5,59.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28043369,240,False,0.4,59.4,60.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28043372,240,False,0.41,63.0,56.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28546489,240,False,0.35,61.5,58.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
18878887,250,False,0.42,62.6,56.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
20339165,250,False,0.4,59.4,61.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
20456449,250,False,0.42,62.7,58.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
21144898,250,False,0.31,62.6,59.0,8,K,2,Excellent,3,VVS1,IGI,SLT,EX,EX,round
22731974,250,False,0.4,61.6,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
22732075,250,False,0.4,60.4,58.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
22731964,250,False,0.41,63.3,58.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
12729525,250,False,0.3,63.8,57.0,6,I,3,Very Good,8,SI2,GIA,F,VG,VG,round
24170158,250,False,0.4,62.2,58.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
24170178,250,False,0.4,60.6,64.0,8,K,3,Very Good,6,VS2,IGI,NN,VG,EX,round
24170176,250,False,0.4,62.5,54.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
24453577,250,False,0.4,63.9,57.0,8,K,3,Very Good,6,VS2,IGI,NN,EX,EX,round
24614974,250,False,0.4,63.1,59.0,8,K,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
24626148,250,False,0.41,63.1,57.0,8,K,2,Excellent,7,SI1,IGI,NN,VG,VG,round
25517899,250,False,0.44,59.1,61.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25519157,250,False,0.4,62.1,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25628337,250,False,0.3,62.6,57.0,8,K,2,Excellent,2,IF,IGI,NN,EX,EX,round
25639846,250,False,0.3,63.0,57.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25639854,250,False,0.3,63.6,54.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25613964,250,False,0.3,61.8,59.0,7,J,1,Ideal,5,VS1,IGI,SLT,EX,EX,round
25721822,250,False,0.3,59.0,60.0,7,J,2,Excellent,5,VS1,IGI,SLT,EX,EX,round
25937193,250,False,0.3,64.9,62.0,6,I,3,Very Good,7,SI1,IGI,SLT,VG,VG,round
25937194,250,False,0.3,63.6,60.0,6,I,3,Very Good,7,SI1,IGI,NN,VG,VG,round
25977928,250,False,0.4,59.1,62.0,8,K,2,Excellent,7,SI1,IGI,NN,VG,EX,round
25978166,250,False,0.3,62.6,58.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,EX,round
25978546,250,False,0.3,61.8,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26143478,250,False,0.3,59.1,62.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26137063,250,False,0.35,62.2,56.0,8,K,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
26621641,250,False,0.3,61.9,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26621998,250,False,0.3,58.8,61.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26622003,250,False,0.3,61.4,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26621982,250,False,0.3,63.1,55.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,VG,round
26622808,250,False,0.3,60.8,60.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26622831,250,False,0.3,61.8,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26622916,250,False,0.3,60.8,56.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,EX,round
26622844,250,False,0.3,61.0,60.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26622749,250,False,0.31,60.1,57.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26621996,250,False,0.3,63.2,55.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26623577,250,False,0.3,59.0,63.0,6,I,3,Very Good,5,VS1,IGI,NN,EX,EX,round
26426646,250,False,0.3,63.3,59.0,7,J,2,Excellent,5,VS1,IGI,NN,VG,EX,round
27608577,250,False,0.3,62.7,58.0,7,J,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27658921,250,False,0.3,62.5,57.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27658948,250,False,0.3,62.3,58.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27659026,250,False,0.31,62.4,58.0,8,K,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
27659065,250,False,0.34,62.9,56.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27658997,250,False,0.31,60.5,58.0,8,K,2,Excellent,3,VVS1,IGI,NN,EX,EX,round
27659040,250,False,0.31,62.4,57.0,8,K,2,Excellent,4,VVS2,IGI,NN,EX,EX,round
27659085,250,False,0.32,60.7,60.0,7,J,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27659069,250,False,0.33,62.4,57.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
27661415,250,False,0.3,64.1,55.0,6,I,3,Very Good,7,SI1,IGI,NN,EX,EX,round
27661481,250,False,0.32,61.0,56.0,8,K,1,Ideal,4,VVS2,IGI,NN,EX,EX,round
27661510,250,False,0.3,62.6,58.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27661488,250,False,0.3,60.7,58.0,7,J,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27458514,250,False,0.3,60.9,58.0,3,F,2,Excellent,7,SI1,IGI,S,VG,EX,round
27458806,250,False,0.4,61.0,59.0,8,K,2,Excellent,7,SI1,IGI,SLT,VG,EX,round
27458823,250,False,0.42,60.6,59.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27457748,250,False,0.33,61.6,59.0,7,J,2,Excellent,6,VS2,IGI,NN,VG,VG,round
27458018,250,False,0.3,59.6,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458028,250,False,0.31,62.7,55.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458021,250,False,0.3,60.3,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458255,250,False,0.32,61.6,57.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458145,250,False,0.3,62.3,63.0,5,H,2,Excellent,7,SI1,IGI,NN,VG,VG,round
27463413,250,False,0.3,61.5,62.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459345,250,False,0.3,62.2,55.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459620,250,False,0.3,61.4,56.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459336,250,False,0.3,63.1,57.0,6,I,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
27459622,250,False,0.3,62.2,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015004,250,False,0.3,61.7,55.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015057,250,False,0.31,59.7,58.0,7,J,2,Excellent,6,VS2,IGI,NN,VG,EX,round
27015301,250,False,0.4,62.5,56.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015297,250,False,0.4,62.5,55.0,8,K,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
27015435,250,False,0.32,61.2,57.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015739,250,False,0.3,62.3,57.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015672,250,False,0.4,63.8,56.0,8,K,3,Very Good,7,SI1,IGI,SLT,EX,EX,round
27015940,250,False,0.31,61.3,58.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,EX,round
27689482,250,False,0.3,60.4,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689521,250,False,0.3,62.7,57.0,7,J,2,Excellent,5,VS1,IGI,NN,EX,VG,round
27689519,250,False,0.3,62.2,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27692624,250,False,0.3,62.1,57.0,7,J,2,Excellent,6,VS2,IGI,NN,VG,EX,round
27692515,250,False,0.39,61.8,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27722370,250,False,0.4,60.3,61.0,7,J,3,Very Good,7,SI1,IGI,SLT,GD,GD,round
27722440,250,False,0.31,61.1,60.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27713874,250,False,0.3,61.8,59.0,6,I,2,Excellent,5,VS1,IGI,SLT,VG,EX,round
28069547,250,False,0.32,62.0,58.0,6,I,2,Excellent,6,VS2,IGI,SLT,EX,EX,round
28367082,250,False,0.3,62.9,58.0,8,K,3,Very Good,8,SI2,GIA,NN,VG,EX,round
28043013,250,False,0.3,62.9,58.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,VG,round
28043376,250,False,0.4,62.9,57.5,8,K,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
28042193,250,False,0.32,62.4,58.0,4,G,2,Excellent,8,SI2,GIA,F,EX,EX,round
28039522,250,False,0.4,59.2,62.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
28041317,250,False,0.3,59.9,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28041288,250,False,0.3,61.5,54.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28033789,250,False,0.3,60.7,63.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28034040,250,False,0.3,62.6,57.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,EX,round
28034081,250,False,0.37,60.9,61.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
28543408,250,False,0.3,60.3,63.0,4,G,3,Very Good,7,SI1,IGI,NN,EX,EX,round
28686643,250,False,0.3,61.8,57.0,7,J,2,Excellent,8,SI2,GIA,F,EX,EX,round
20339187,260,False,0.42,63.2,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
20339162,260,False,0.41,58.6,60.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
14939407,260,False,0.31,62.4,59.0,3,F,3,Very Good,9,I1,GIA,NN,VG,VG,round
21229467,260,False,0.41,62.6,62.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
20339187,260,False,0.42,63.2,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
20339162,260,False,0.41,58.6,60.0,8,K,2,Excellent,5,VS1,IGI,NN,EX,EX,round
21564003,260,False,0.3,62.9,56.0,4,G,2,Excellent,8,SI2,GIA,F,EX,EX,round
21989234,260,False,0.3,61.6,61.0,4,G,3,Very Good,7,SI1,GIA,NN,GD,EX,round
23922424,260,False,0.3,63.0,56.0,6,I,2,Excellent,9,I1,GIA,F,EX,EX,round
23922329,260,False,0.3,62.3,58.0,6,I,2,Excellent,9,I1,GIA,NN,EX,EX,round
24170177,260,False,0.4,63.3,55.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
25983993,260,False,0.32,61.2,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25978462,260,False,0.45,61.6,57.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
25978827,260,False,0.39,61.9,60.0,7,J,2,Excellent,7,SI1,IGI,NN,VG,VG,round
24453534,260,False,0.4,61.2,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
24453581,260,False,0.3,62.3,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,EX,round
24453251,260,False,0.41,62.3,59.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
24615470,260,False,0.4,58.4,61.0,7,J,2,Excellent,7,SI1,IGI,NN,VG,EX,round
25613961,260,False,0.34,62.9,56.0,7,J,2,Excellent,6,VS2,IGI,SLT,EX,EX,round
25518815,260,False,0.35,62.8,59.0,6,I,2,Excellent,6,VS2,IGI,NN,EX,VG,round
25517912,260,False,0.4,61.3,57.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
25721825,260,False,0.32,63.2,56.0,7,J,2,Excellent,5,VS1,IGI,SLT,EX,EX,round
24994280,260,False,0.35,61.9,57.0,8,K,2,Excellent,7,SI1,GIA,F,VG,EX,round
24992348,260,False,0.3,62.6,60.0,8,K,3,Very Good,4,VVS2,GIA,NN,GD,EX,round
22967651,260,False,0.33,62.1,55.0,7,J,2,Excellent,5,VS1,IGI,NN,EX,EX,round
23745515,260,False,0.41,61.2,58.0,8,K,2,Excellent,6,VS2,IGI,NN,VG,VG,round
23745531,260,False,0.3,63.2,57.0,1,D,3,Very Good,7,SI1,IGI,SLT,GD,EX,round
23802993,260,False,0.31,61.0,60.0,6,I,3,Very Good,5,VS1,IGI,SLT,VG,EX,round
27459873,260,False,0.33,60.5,61.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458808,260,False,0.4,61.1,60.0,8,K,2,Excellent,7,SI1,IGI,SLT,EX,EX,round
27458987,260,False,0.31,62.3,56.0,7,J,2,Excellent,5,VS1,IGI,NN,EX,VG,round
27458805,260,False,0.4,63.6,55.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27458814,260,False,0.4,59.0,62.0,8,K,2,Excellent,6,VS2,IGI,NN,EX,EX,round
27457715,260,False,0.32,62.2,57.0,7,J,2,Excellent,6,VS2,IGI,NN,EX,VG,round
27458241,260,False,0.36,59.2,61.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27458249,260,False,0.33,62.0,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27459177,260,False,0.3,62.8,57.0,2,E,3,Very Good,7,SI1,IGI,SLT,GD,VG,round
27459431,260,False,0.31,61.7,57.0,5,H,2,Excellent,7,SI1,IGI,NN,EX,VG,round
27519051,260,False,0.3,63.8,57.0,6,I,3,Very Good,6,VS2,IGI,NN,EX,EX,round
27472334,260,False,0.31,61.9,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26233552,260,False,0.3,63.4,58.0,4,G,3,Very Good,9,I1,GIA,NN,VG,VG,round
26137098,260,False,0.3,60.8,60.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26137100,260,False,0.3,63.3,56.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26143477,260,False,0.31,63.3,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26768959,260,False,0.3,63.3,61.0,8,K,3,Very Good,3,VVS1,GIA,NN,VG,GD,round
26622466,260,False,0.33,62.5,52.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26623630,260,False,0.4,63.5,52.0,8,K,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27016246,260,False,0.31,63.3,55.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27016228,260,False,0.32,62.0,59.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,VG,round
27015002,260,False,0.3,62.5,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015006,260,False,0.3,62.6,57.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015001,260,False,0.3,60.8,62.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015059,260,False,0.33,61.5,61.0,7,J,2,Excellent,6,VS2,IGI,NN,EX,VG,round
27015001,260,False,0.3,60.8,62.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015059,260,False,0.33,61.5,61.0,7,J,2,Excellent,6,VS2,IGI,NN,EX,VG,round
27015130,260,False,0.32,61.1,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27015128,260,False,0.32,61.4,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
26768959,260,False,0.3,63.3,61.0,8,K,3,Very Good,3,VVS1,GIA,NN,VG,GD,round
27689489,260,False,0.3,59.1,62.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689499,260,False,0.3,62.4,55.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27689504,260,False,0.3,61.0,59.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27692618,260,False,0.34,62.2,58.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27692506,260,False,0.31,62.5,58.0,6,I,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27692534,260,False,0.31,63.2,57.0,6,I,2,Excellent,7,SI1,IGI,NN,VG,VG,round
27692476,260,False,0.32,59.7,61.0,7,J,2,Excellent,7,SI1,IGI,NN,EX,EX,round
27753883,260,False,0.34,62.1,58.0,8,K,2,Excellent,4,VVS2,IGI,SLT,EX,EX,round
27908744,260,False,0.3,62.2,59.0,8,K,2,Excellent,7,SI1,GIA,NN,VG,EX,round
28087539,260,False,0.3,62.2,56.0,8,K,3,Very Good,6,VS2,GIA,NN,VG,EX,round
28089496,260,False,0.32,61.1,59.0,8,K,2,Excellent,7,SI1,GIA,F,EX,EX,round
28118279,260,False,0.3,62.3,58.0,8,K,2,Excellent,6,VS2,GIA,NN,EX,VG,round
